Frame Rate:,25.0000000000
Frame Number,Timecode,content_val,delta_hue,delta_lum,delta_sat
4718,00:03:08.720,5.759765625,2.0458170572916665,6.434895833333333,8.798583984375
4719,00:03:08.760,5.811008029513889,2.0064019097222223,6.657009548611111,8.769612630208334
4720,00:03:08.800,5.884087456597222,1.9958224826388888,6.410888671875,9.245551215277779
4721,00:03:08.840,6.208821614583333,2.1747233072916665,6.783881293402778,9.667860243055555
4722,00:03:08.880,6.764069733796297,2.4452582465277777,7.486490885416667,10.360460069444445
4723,00:03:08.920,6.2284071180555545,2.3447265625,6.83935546875,9.501139322916666
4724,00:03:08.960,6.2669903790509265,2.40966796875,6.954698350694445,9.436604817708334
4725,00:03:09.000,6.521375868055556,2.538818359375,7.278998480902778,9.74631076388889
4726,00:03:09.040,6.1591977719907405,2.399631076388889,7.334201388888889,8.743760850694445
4727,00:03:09.080,6.5566225405092595,2.6446940104166665,7.606418185763889,9.418755425347221
4728,00:03:09.120,6.215033637152779,2.5667317708333335,7.217827690972222,8.860541449652779
4729,00:03:09.160,6.2787091290509265,2.631374782986111,7.439453125,8.765299479166666
4730,00:03:09.200,6.851616753472222,2.9844563802083335,7.955457899305555,9.614935980902779
4731,00:03:09.240,6.8228624131944455,2.829806857638889,8.20361328125,9.435167100694445
4732,00:03:09.280,6.15135814525463,2.4609917534722223,7.389187282986111,8.603895399305555
4733,00:03:09.320,5.9474012586805545,2.222683376736111,7.121853298611111,8.497667100694445
4734,00:03:09.360,5.525634765625,1.8927137586805556,6.886447482638889,7.797743055555555
4735,00:03:09.400,5.634232132523148,2.1103515625,6.939507378472222,7.852837456597222
4736,00:03:09.440,6.1793077256944455,2.3413899739583335,7.517442491319445,8.679090711805555
4737,00:03:09.480,5.976797598379629,2.2128363715277777,7.346299913194445,8.371256510416666
4738,00:03:09.520,6.278130425347221,2.3595106336805554,7.854031032986111,8.620849609375
4739,00:03:09.560,5.55711986400463,1.9854058159722223,7.271701388888889,7.414252387152778
4740,00:03:09.600,4.474582248263889,1.4412706163194444,5.88818359375,6.094292534722222
4741,00:03:09.640,4.419008608217593,1.384765625,5.871771918402778,6.00048828125
4742,00:03:09.680,4.3769712094907405,1.3879937065972223,5.841552734375,5.9013671875
4743,00:03:09.720,4.653510199652778,1.5317654079861112,6.168212890625,6.260552300347222
4744,00:03:09.760,4.802526403356482,1.6063368055555556,6.274142795138889,6.527099609375
4745,00:03:09.800,5.046603732638889,1.6592881944444444,6.538492838541667,6.942030164930555
4746,00:03:09.840,5.430573640046297,1.810302734375,6.940348307291667,7.541069878472222
4747,00:03:09.880,6.172354239004629,1.9189724392361112,7.823377821180555,8.774712456597221
4748,00:03:09.920,6.823775679976852,2.0782063802083335,8.617323133680555,9.775797526041666
4749,00:03:09.960,7.351680049189814,2.136745876736111,9.22140842013889,10.696885850694445
4750,00:03:10.000,7.511754918981481,2.215549045138889,9.38913302951389,10.930582682291666
4751,00:03:10.040,7.7288953993055545,2.2555338541666665,9.762315538194445,11.168836805555555
4752,00:03:10.080,8.068458839699074,2.3763292100694446,10.056098090277779,11.77294921875
4753,00:03:10.120,8.113633897569445,2.40625,10.09573025173611,11.838921440972221
4754,00:03:10.160,8.27537254050926,2.4938151041666665,10.35207790798611,11.980224609375
4755,00:03:10.200,8.632016782407407,2.6701117621527777,10.702311197916666,12.523627387152779
4756,00:03:10.240,8.665916160300926,2.723904079861111,10.748453776041666,12.525390625
4757,00:03:10.280,8.89089626736111,2.7716742621527777,10.950439453125,12.950575086805555
4758,00:03:10.320,9.29249855324074,2.9357096354166665,11.421440972222221,13.520345052083334
4759,00:03:10.360,9.336263020833334,2.9742296006944446,11.42331271701389,13.611246744791666
4760,00:03:10.400,9.556920934606481,3.077121310763889,11.665174696180555,13.928466796875
4761,00:03:10.440,9.904640480324074,3.2317437065972223,12.007866753472221,14.474310980902779
4762,00:03:10.480,10.156792534722221,3.3184136284722223,12.202256944444445,14.94970703125
4763,00:03:10.520,10.348216869212964,3.3488226996527777,12.418267144097221,15.27756076388889
4764,00:03:10.560,10.602584273726853,3.3639322916666665,12.671223958333334,15.772596571180555
4765,00:03:10.600,10.37647388599537,3.2942437065972223,12.273980034722221,15.561197916666666
4766,00:03:10.640,10.599211516203702,3.390353732638889,12.548746744791666,15.858534071180555
4767,00:03:10.680,10.842872902199074,3.489718967013889,12.891357421875,16.147542317708332
4768,00:03:10.720,10.869800708912038,3.5220269097222223,12.785590277777779,16.30178493923611
4769,00:03:10.760,10.943458839699074,3.536349826388889,12.834852430555555,16.45917426215278
4770,00:03:10.800,11.068675853587962,3.5213216145833335,12.889458550347221,16.795247395833332
4771,00:03:10.840,10.766854745370368,3.4089898003472223,12.482774522569445,16.408799913194443
4772,00:03:10.880,10.544153284143519,3.1644694010416665,12.154622395833334,16.313368055555557
4773,00:03:10.920,10.882396556712964,3.3058539496527777,12.548204210069445,16.793131510416668
4774,00:03:10.960,10.939661096643519,3.1136067708333335,12.465087890625,17.24028862847222
4775,00:03:11.000,11.045283564814815,3.0304090711805554,12.663926866319445,17.441514756944443
4776,00:03:11.040,11.582239221643517,3.1483289930555554,13.170328776041666,18.428059895833332
4777,00:03:11.080,11.870578342013891,3.196044921875,13.490912543402779,18.92477756076389
4778,00:03:11.120,12.517704716435185,3.2779134114583335,14.175482855902779,20.099717881944443
4779,00:03:11.160,14.216353804976853,3.5543348524305554,16.26958550347222,22.82514105902778
4780,00:03:11.200,15.229618778935185,3.6832139756944446,17.72856987847222,24.27707248263889
4781,00:03:11.240,15.762894241898147,3.8152398003472223,18.436442057291668,25.037000868055557
4782,00:03:11.280,16.24020724826389,3.9552137586805554,19.201009114583332,25.56439887152778
4783,00:03:11.320,16.02733470775463,3.6726888020833335,19.196044921875,25.213270399305557
4784,00:03:11.360,16.554796006944443,3.7732476128472223,19.86032443576389,26.03081597222222
4785,00:03:11.400,19.35030562789352,7.799831814236111,24.08740234375,26.163682725694443
4786,00:03:11.440,21.92842158564815,6.129991319444445,31.25751410590278,28.39775933159722
4787,00:03:11.480,14.856472439236109,4.023980034722222,18.70852322048611,21.8369140625
4788,00:03:11.520,9.029052734375,3.5406629774305554,9.84423828125,13.702256944444445
4789,00:03:11.560,4.753544560185185,1.4768608940972223,5.628282335069445,7.155490451388889
4790,00:03:11.600,5.074526186342593,1.7682020399305556,5.822292751736111,7.633083767361111
4791,00:03:11.640,4.926378038194445,1.8542751736111112,5.67431640625,7.250542534722222
4792,00:03:11.680,5.485722294560186,2.4420301649305554,6.002712673611111,8.01242404513889
4793,00:03:11.720,5.341796875,2.489963107638889,5.987114800347222,7.548312717013889
4794,00:03:11.760,5.82740162037037,2.807590060763889,6.377766927083333,8.29684787326389
4795,00:03:11.800,6.008174189814814,2.6902398003472223,6.789686414930555,8.544596354166666
4796,00:03:11.840,6.602376302083333,3.2235243055555554,7.275336371527778,9.308268229166666
4797,00:03:11.880,6.793791594328703,3.3783094618055554,7.499050564236111,9.504014756944445
4798,00:03:11.920,7.52855541087963,3.7170952690972223,8.32815212673611,10.540418836805555
4799,00:03:11.960,6.4148943865740735,3.239013671875,7.031087239583333,8.97458224826389
4800,00:03:12.000,6.8226544415509265,3.510470920138889,7.365125868055555,9.592366536458334
4801,00:03:12.040,6.424506293402778,3.5154893663194446,6.944742838541667,8.813286675347221
4802,00:03:12.080,6.5919325086805545,3.618191189236111,7.1181640625,9.039442274305555
4803,00:03:12.120,6.554777922453703,3.6227213541666665,7.068495008680555,8.97311740451389
4804,00:03:12.160,5.961100260416667,3.253634982638889,6.50341796875,8.12624782986111
4805,00:03:12.200,7.195746527777778,4.256727430555555,7.606580946180555,9.723931206597221
4806,00:03:12.240,6.07665111400463,3.496337890625,6.550672743055555,8.182942708333334
4807,00:03:12.280,6.360414858217593,3.7625325520833335,6.833251953125,8.485460069444445
4808,00:03:12.320,6.259449146412037,3.609130859375,6.651231553819445,8.517985026041666
4809,00:03:12.360,6.338939525462963,3.8218315972222223,6.703450520833333,8.491536458333334
4810,00:03:12.400,6.794352213541667,4.121120876736111,7.086697048611111,9.175238715277779
4811,00:03:12.440,6.846860532407408,4.231363932291667,7.050211588541667,9.25900607638889
4812,00:03:12.480,6.829372829861112,4.095079210069445,7.160536024305555,9.232503255208334
4813,00:03:12.520,8.824028862847221,5.320068359375,9.059190538194445,12.092827690972221
4814,00:03:12.560,7.194055627893519,4.563368055555555,7.370008680555555,9.648790147569445
4815,00:03:12.600,7.0986508969907405,4.290337456597222,7.209092881944445,9.796522352430555
4816,00:03:12.640,8.565031828703704,5.263997395833333,8.696885850694445,11.734212239583334
4817,00:03:12.680,8.654821325231483,4.870062934027778,8.855658637152779,12.23874240451389
4818,00:03:12.720,8.6513671875,4.791042751736111,8.706732855902779,12.45632595486111
4819,00:03:12.760,7.7704897280092595,4.100477430555555,7.975558810763889,11.235432942708334
4820,00:03:12.800,9.63551613136574,4.791666666666667,9.933403862847221,14.181477864583334
4821,00:03:12.840,9.389133029513888,4.735026041666667,10.047010633680555,13.385362413194445
4822,00:03:12.880,10.002360026041666,4.921223958333333,10.89425998263889,14.191596137152779
4823,00:03:12.920,10.042091652199074,5.154703776041667,10.886393229166666,14.08517795138889
4824,00:03:12.960,9.640326605902779,5.246202256944445,10.084554036458334,13.590223524305555
4825,00:03:13.000,9.400354456018519,5.374159071180555,9.338812934027779,13.488091362847221
4826,00:03:13.040,8.590494791666666,4.703125,8.614556206597221,12.453803168402779
4827,00:03:13.080,8.703757957175926,4.926649305555555,8.47878689236111,12.70583767361111
4828,00:03:13.120,8.202835648148147,4.462537977430555,7.912733289930555,12.233235677083334
4829,00:03:13.160,8.10647243923611,4.633409288194445,7.876030815972222,11.809977213541666
4830,00:03:13.200,9.080864800347223,4.907118055555555,8.942572699652779,13.392903645833334
4831,00:03:13.240,9.811414930555555,5.204155815972222,9.56442599826389,14.665662977430555
4832,00:03:13.280,10.623770254629628,5.551296657986111,10.328043619791666,15.99197048611111
4833,00:03:13.320,10.784975405092593,5.334174262152778,10.563096788194445,16.457655164930557
4834,00:03:13.360,10.425627531828704,5.488362630208333,10.096137152777779,15.6923828125
4835,00:03:13.400,10.531376591435185,5.888753255208333,10.156656901041666,15.548719618055555
4836,00:03:13.440,11.150779441550926,6.052761501736111,11.160237630208334,16.239339192708332
4837,00:03:13.480,11.470938223379628,6.460205078125,11.894449869791666,16.05815972222222
4838,00:03:13.520,12.768672236689815,7.465684678819445,13.6787109375,17.16162109375
4839,00:03:13.560,13.800383391203704,8.202989366319445,15.38137478298611,17.816786024305557
4840,00:03:13.600,15.68756329571759,9.839952256944445,17.830403645833332,19.392333984375
4841,00:03:13.640,17.322582103587962,10.34548611111111,19.776014539930557,21.84624565972222
4842,00:03:13.680,17.429669415509256,10.679253472222221,19.78952365451389,21.820231119791668
4843,00:03:13.720,16.105975115740744,9.924235026041666,17.981363932291668,20.41232638888889
4844,00:03:13.760,14.14013671875,8.68844943576389,15.658989800347221,18.07297092013889
4845,00:03:13.800,14.856282552083334,9.063639322916666,17.48288302951389,18.022325303819443
4846,00:03:13.840,15.602810329861109,9.47292751736111,19.34686957465278,17.988633897569443
4847,00:03:13.880,15.94464337384259,9.309868706597221,20.86455620659722,17.659505208333332
4848,00:03:13.920,18.71725802951389,10.338921440972221,25.18728298611111,20.625569661458332
4849,00:03:13.960,22.99996383101852,13.76901584201389,30.50686306423611,24.724012586805557
4850,00:03:14.000,24.520896629050924,14.59304470486111,32.28436957465278,26.68527560763889
4851,00:03:14.040,22.34443721064815,13.066596137152779,30.13064236111111,23.836073133680557
4852,00:03:14.080,19.46269169560185,11.050916883680555,24.85712348090278,22.48003472222222
4853,00:03:14.120,19.976246021412038,10.524603949652779,22.71185980902778,26.692274305555557
4854,00:03:14.160,21.824309172453706,10.02634006076389,23.10617404513889,32.340413411458336
4855,00:03:14.200,25.855857566550924,12.014756944444445,26.207356770833332,39.345458984375
4856,00:03:14.240,35.26413302951389,21.41799587673611,32.11168077256944,52.262722439236114
4857,00:03:14.280,47.85259331597223,31.585069444444443,46.93885633680556,65.03385416666667
4858,00:03:14.320,51.13179072627315,40.371609157986114,50.616536458333336,62.4072265625
4859,00:03:14.360,51.95744719328704,45.50507269965278,48.554470486111114,61.81279839409722
4860,00:03:14.400,46.95266384548611,39.310329861111114,44.95201280381944,56.59564887152778
4861,00:03:14.440,43.0270091869213,34.738118489583336,39.994113498263886,54.348795572916664
4862,00:03:14.480,39.66306785300926,34.11846245659722,37.12000868055556,47.750732421875
4863,00:03:14.520,35.37982855902778,30.50385199652778,33.68657769097222,41.949055989583336
4864,00:03:14.560,32.61320891203703,29.410725911458332,28.593587239583332,39.83531358506944
4865,00:03:14.600,22.275634765625,19.309190538194443,22.981065538194443,24.53664822048611
4866,00:03:14.640,13.03515625,10.458089192708334,9.13522677951389,19.51215277777778
4867,00:03:14.680,6.681604456018519,4.830349392361111,4.917697482638889,10.296766493055555
4868,00:03:14.720,52.160988136574076,30.35107421875,9.914306640625,116.21758355034723
4869,00:03:14.760,53.599527994791664,24.40402560763889,37.885009765625,98.50954861111111
4870,00:03:14.800,18.251528139467595,2.579318576388889,41.422146267361114,10.753119574652779
4871,00:03:14.840,13.815999348958334,1.0618760850694444,33.231689453125,7.154432508680555
4872,00:03:14.880,5.69750072337963,0.739013671875,10.575385199652779,5.778103298611111
4873,00:03:14.920,2.3440393518518516,0.4456108940972222,2.5260145399305554,4.060492621527778
4874,00:03:14.960,2.2927246093750004,0.4278971354166667,2.4122178819444446,4.038058810763889
4875,00:03:15.000,2.226951316550926,0.4236111111111111,2.4055718315972223,3.8516710069444446
4876,00:03:15.040,2.2592411747685186,0.4113498263888889,2.3631727430555554,4.003200954861111
4877,00:03:15.080,1.6214463975694446,0.3191460503472222,1.8109809027777777,2.7342122395833335
4878,00:03:15.120,1.724781177662037,0.3072374131944444,1.8518337673611112,3.0152723524305554
4879,00:03:15.160,2.1065809461805554,0.4023708767361111,2.187961154513889,3.7294108072916665
4880,00:03:15.200,1.8763020833333333,0.3228352864583333,2.0127766927083335,3.2932942708333335
4881,00:03:15.240,2.2492223668981484,0.4198404947916667,2.3968370225694446,3.9309895833333335
4882,00:03:15.280,2.102728949652778,0.3753526475694444,2.192111545138889,3.74072265625
4883,00:03:15.320,2.317156756365741,0.4378526475694444,2.40771484375,4.105902777777778
4884,00:03:15.360,2.382297092013889,0.4469129774305556,2.5235460069444446,4.176432291666667
4885,00:03:15.400,2.4275444878472223,0.4362250434027778,2.52783203125,4.318576388888889
4886,00:03:15.440,2.374565972222222,0.4427625868055556,2.540744357638889,4.140190972222222
4887,00:03:15.480,2.218279803240741,0.45654296875,2.4133843315972223,3.784912109375
4888,00:03:15.520,2.2747667100694446,0.5161946614583334,2.4195963541666665,3.8885091145833335
4889,00:03:15.560,1.982421875,0.5323079427083334,2.1327311197916665,3.2822265625
4890,00:03:15.600,2.0622739438657405,0.688232421875,2.1349283854166665,3.3636610243055554
4891,00:03:15.640,2.1056315104166665,0.6437717013888888,2.233615451388889,3.4395073784722223
4892,00:03:15.680,2.2058467158564814,0.8625759548611112,2.2689615885416665,3.4860026041666665
4893,00:03:15.720,2.5387279369212963,0.8622233072916666,2.545383029513889,4.208577473958333
4894,00:03:15.760,2.3574942129629632,0.8212619357638888,2.3754069010416665,3.8758138020833335
4895,00:03:15.800,2.6592701099537037,1.0516221788194444,2.675808376736111,4.250379774305555
4896,00:03:15.840,3.1708260995370368,1.2967664930555556,3.062717013888889,5.152994791666667
4897,00:03:15.880,3.1076208043981484,1.1364474826388888,3.11767578125,5.068739149305555
4898,00:03:15.920,3.5635308159722228,1.3552788628472223,3.474853515625,5.860460069444445
4899,00:03:15.960,3.530056423611111,1.4330783420138888,3.419921875,5.737169053819445
4900,00:03:16.000,4.006013093171297,1.6786024305555556,3.929172092013889,6.410264756944445
4901,00:03:16.040,5.101698133680555,2.20263671875,5.039930555555555,8.06252712673611
4902,00:03:16.080,4.619873046875,2.2098524305555554,4.500217013888889,7.149549696180555
4903,00:03:16.120,3.9784975405092595,1.9011773003472223,3.7493489583333335,6.284966362847222
4904,00:03:16.160,4.1079282407407405,1.8579372829861112,3.8441840277777777,6.621663411458333
4905,00:03:16.200,4.38355396412037,2.0439995659722223,4.257161458333333,6.849500868055555
4906,00:03:16.240,4.828088831018518,2.3388129340277777,4.61669921875,7.528754340277778
4907,00:03:16.280,4.645923755787037,2.2537434895833335,4.431043836805555,7.252983940972222
4908,00:03:16.320,4.735523365162037,2.3833550347222223,4.547634548611111,7.275580512152778
4909,00:03:16.360,5.264268663194444,2.5746256510416665,5.233235677083333,7.984944661458333
4910,00:03:16.400,4.323802806712963,2.0841200086805554,4.305392795138889,6.581895616319445
4911,00:03:16.440,2.4469401041666665,1.1653645833333333,2.3750542534722223,3.8004014756944446
4912,00:03:16.480,1.6910083912037035,0.7572970920138888,1.7255588107638888,2.5901692708333335
4913,00:03:16.520,3.0780526620370368,1.3905436197916667,3.3826226128472223,4.460991753472222
4914,00:03:16.560,1.6257685908564816,0.7034233940972222,1.6736924913194444,2.5001898871527777
4915,00:03:16.600,1.5524721498842593,0.7017957899305556,1.5565321180555556,2.3990885416666665
4916,00:03:16.640,1.8032045717592593,0.7787272135416666,1.9066569010416667,2.7242296006944446
4917,00:03:16.680,3.5505913628472228,1.6486002604166667,3.804470486111111,5.198703342013889
4918,00:03:16.720,4.537154586226852,2.0065104166666665,5.020887586805555,6.584065755208333
4919,00:03:16.760,4.7780942563657405,2.181911892361111,5.090874565972222,7.061496310763889
4920,00:03:16.800,4.76439525462963,2.128390842013889,5.086018880208333,7.078776041666667
4921,00:03:16.840,5.440700954861111,2.5184733072916665,5.771131727430555,8.03249782986111
4922,00:03:16.880,6.4714536313657405,3.0321723090277777,6.940890842013889,9.441297743055555
4923,00:03:16.920,6.611789279513889,3.0352647569444446,6.853922526041667,9.946180555555555
4924,00:03:16.960,6.859818070023149,3.0690375434027777,7.204047309027778,10.30636935763889
4925,00:03:17.000,6.765905309606481,3.17041015625,6.955946180555555,10.17135959201389
4926,00:03:17.040,6.223813657407407,2.8603515625,6.279296875,9.531792534722221
4927,00:03:17.080,6.818051938657407,3.188937717013889,6.857259114583333,10.407958984375
4928,00:03:17.120,7.438241464120371,3.491672092013889,7.768771701388889,11.054280598958334
4929,00:03:17.160,7.309733072916667,3.4680718315972223,7.422553168402778,11.03857421875
4930,00:03:17.200,6.910210503472221,3.1227213541666665,7.05859375,10.54931640625
4931,00:03:17.240,6.654848451967593,3.1255696614583335,6.760715060763889,10.078260633680555
4932,00:03:17.280,6.970260054976852,3.1275227864583335,7.112413194444445,10.670844184027779
4933,00:03:17.320,6.581497757523148,2.9749348958333335,6.784450954861111,9.985107421875
4934,00:03:17.360,5.562409577546297,2.4399956597222223,5.637776692708333,8.609456380208334
4935,00:03:17.400,5.108615451388889,2.2714029947916665,5.264322916666667,7.790120442708333
4936,00:03:17.440,4.802951388888889,1.9392632378472223,4.987603081597222,7.481987847222222
4937,00:03:17.480,3.9994936342592595,1.7676866319444444,4.071316189236111,6.159478081597222
4938,00:03:17.520,3.6562952112268516,1.6304524739583333,3.5868055555555554,5.751627604166667
4939,00:03:17.560,4.1781231915509265,1.7663302951388888,4.045111762152778,6.722927517361111
4940,00:03:17.600,5.117015697337963,2.262668185763889,5.009982638888889,8.07839626736111
4941,00:03:17.640,5.746464482060184,2.5358344184027777,5.517659505208333,9.185899522569445
4942,00:03:17.680,5.538637514467593,2.482937282986111,5.170003255208333,8.962972005208334
4943,00:03:17.720,5.962926793981481,2.6827256944444446,5.557318793402778,9.648735894097221
4944,00:03:17.760,6.218469690393519,2.8501790364583335,5.746744791666667,10.058485243055555
4945,00:03:17.800,6.927978515625,3.0789930555555554,6.496337890625,11.208604600694445
4946,00:03:17.840,7.785463686342593,3.5120442708333335,7.468587239583333,12.37575954861111
4947,00:03:17.880,8.987349898726851,4.004991319444445,8.85403103298611,14.10302734375
4948,00:03:17.920,10.096724898726853,4.573187934027778,9.989122178819445,15.727864583333334
4949,00:03:17.960,10.814199942129628,5.003255208333333,10.572455512152779,16.86688910590278
4950,00:03:18.000,11.1181640625,5.176405164930555,10.67239040798611,17.505696614583332
4951,00:03:18.040,11.818259910300926,5.419840494791667,11.344536675347221,18.69040256076389
4952,00:03:18.080,12.364890769675926,5.746175130208333,11.832221137152779,19.516276041666668
4953,00:03:18.120,12.470558449074074,5.828559027777778,11.959716796875,19.623399522569443
4954,00:03:18.160,12.806269892939815,5.914306640625,12.355333116319445,20.149169921875
4955,00:03:18.200,13.044578269675926,6.006429036458333,12.490885416666666,20.63642035590278
4956,00:03:18.240,13.207591869212962,6.159803602430555,12.436821831597221,21.02615017361111
4957,00:03:18.280,13.028275101273147,5.997151692708333,12.269829644097221,20.81784396701389
4958,00:03:18.320,12.704300491898147,5.833468967013889,11.96261935763889,20.316813151041668
4959,00:03:18.360,12.363434968171296,5.759440104166667,11.52615017361111,19.80471462673611
4960,00:03:18.400,11.477945963541666,5.293674045138889,10.649088541666666,18.491075303819443
4961,00:03:18.440,10.560185185185185,4.877468532986111,9.79248046875,17.010606553819443
4962,00:03:18.480,9.637948495370368,4.387532552083333,8.974500868055555,15.551812065972221
4963,00:03:18.520,9.363154658564815,4.180284288194445,8.817192925347221,15.091986762152779
4964,00:03:18.560,9.113082320601851,4.021755642361111,8.70041232638889,14.617078993055555
4965,00:03:18.600,9.181450737847223,4.079671223958333,8.714599609375,14.750081380208334
4966,00:03:18.640,9.10888671875,3.982204861111111,8.71994357638889,14.62451171875
4967,00:03:18.680,8.703224464699074,3.8247884114583335,8.211995442708334,14.072889539930555
4968,00:03:18.720,8.084517867476853,3.5664605034722223,7.680555555555555,13.006537543402779
4969,00:03:18.760,7.298348885995371,3.1651204427083335,6.888536241319445,11.841389973958334
4970,00:03:18.800,5.8490216290509265,2.513427734375,5.589626736111111,9.444010416666666
4971,00:03:18.840,4.486364293981482,1.9136827256944444,4.247694227430555,7.297715928819445
4972,00:03:18.880,2.8606680410879632,1.1883680555555556,2.8036566840277777,4.589979383680555
4973,00:03:18.920,2.1394947193287037,0.97119140625,2.087158203125,3.360134548611111
4974,00:03:18.960,2.606174045138889,0.9841037326388888,2.8138563368055554,4.020562065972222
4975,00:03:19.000,4.149730541087963,1.5854763454861112,4.351155598958333,6.512559678819445
4976,00:03:19.040,4.059778284143518,1.4758029513888888,4.272705078125,6.430826822916667
4977,00:03:19.080,3.5887767650462963,1.38330078125,3.8251410590277777,5.557888454861111
4978,00:03:19.120,3.839418764467592,1.4214138454861112,4.049099392361111,6.047743055555555
4979,00:03:19.160,3.8589680989583335,1.4128689236111112,4.136854383680555,6.027180989583333
4980,00:03:19.200,3.6585286458333335,1.3385687934027777,3.9288465711805554,5.708170572916667
4981,00:03:19.240,3.275761357060185,1.2183973524305556,3.4107801649305554,5.198106553819445
4982,00:03:19.280,2.530173972800926,0.9107801649305556,2.7505696614583335,3.929172092013889
4983,00:03:19.320,1.3927228009259258,0.5641818576388888,1.4285210503472223,2.1854654947916665
4984,00:03:19.360,0.7301432291666666,0.2632649739583333,0.7837727864583334,1.1433919270833333
4985,00:03:19.400,0.8268410011574074,0.3287760416666667,0.8520236545138888,1.2997233072916667
4986,00:03:19.440,0.7073025173611112,0.2623697916666667,0.7460394965277778,1.1134982638888888
4987,00:03:19.480,0.579833984375,0.2019314236111111,0.6467556423611112,0.8908148871527778
4988,00:03:19.520,0.5440266927083334,0.21956380208333334,0.6126030815972222,0.7999131944444444
4989,00:03:19.560,0.7334979021990741,0.2811414930555556,0.7204047309027778,1.1989474826388888
4990,00:03:19.600,3.3767903645833335,1.7243109809027777,2.643771701388889,5.762288411458333
4991,00:03:19.640,21.515290436921294,21.06203884548611,11.248046875,32.23578559027778
4992,00:03:19.680,20.67427119502315,10.004448784722221,18.37448459201389,33.643880208333336
4993,00:03:19.720,16.11134620949074,4.584038628472222,14.931640625,28.818359375
4994,00:03:19.760,5.320746527777779,2.2595757378472223,5.409125434027778,8.293538411458334
4995,00:03:19.800,5.010317201967593,3.2589246961805554,5.414171006944445,6.357855902777778
4996,00:03:19.840,4.588017216435185,3.0601399739583335,5.136257595486111,5.567654079861111
4997,00:03:19.880,4.454662181712963,2.919460720486111,4.86474609375,5.579779730902778
4998,00:03:19.920,2.548882378472222,1.7724609375,2.6380750868055554,3.236111111111111
4999,00:03:19.960,4.6204607928240735,2.9603407118055554,4.892035590277778,6.009006076388889
5000,00:03:20.000,4.536910445601852,2.9551595052083335,4.864176432291667,5.791395399305555
5001,00:03:20.040,4.516158492476852,3.010226779513889,4.630425347222222,5.907823350694445
5002,00:03:20.080,3.9895833333333335,2.691433376736111,4.134847005208333,5.142469618055555
5003,00:03:20.120,3.8296712239583335,2.5775282118055554,3.9444715711805554,4.967013888888889
5004,00:03:20.160,3.6834581163194446,2.461398654513889,3.7931043836805554,4.795871310763889
5005,00:03:20.200,3.439633969907407,2.1993272569444446,3.4405381944444446,4.679036458333333
5006,00:03:20.240,2.572898582175926,1.5158962673611112,2.6639268663194446,3.5388726128472223
5007,00:03:20.280,1.8731644241898149,1.0427788628472223,1.9283854166666667,2.6483289930555554
5008,00:03:20.320,2.3282154224537037,1.3099500868055556,2.1769476996527777,3.4977484809027777
5009,00:03:20.360,2.6104600694444446,1.4225802951388888,2.6334092881944446,3.775390625
5010,00:03:20.400,3.4243525752314814,1.7321234809027777,3.4473198784722223,5.093614366319445
5011,00:03:20.440,4.056758174189815,2.3127983940972223,3.9505750868055554,5.906901041666667
5012,00:03:20.480,2.6213559751157405,1.7567816840277777,2.7599283854166665,3.3473578559027777
5013,00:03:20.520,3.1272153501157405,1.9729275173611112,3.403347439236111,4.00537109375
5014,00:03:20.560,3.4374728732638893,2.014621310763889,3.6790364583333335,4.618760850694445
5015,00:03:20.600,3.8987358940972228,2.017550998263889,4.331597222222222,5.347059461805555
5016,00:03:20.640,4.471788194444445,1.8433973524305556,4.821316189236111,6.750651041666667
5017,00:03:20.680,4.279595269097222,1.7781846788194444,4.405598958333333,6.655002170138889
5018,00:03:20.720,5.474555121527779,2.0589192708333335,5.679904513888889,8.68484157986111
5019,00:03:20.760,4.910635489004629,1.8342827690972223,5.266248914930555,7.631374782986111
5020,00:03:20.800,6.665491174768518,2.245388454861111,7.152398003472222,10.598687065972221
5021,00:03:20.840,7.296784577546297,2.600802951388889,7.59228515625,11.697265625
5022,00:03:20.880,6.762152777777778,2.843532986111111,6.930799696180555,10.512125651041666
5023,00:03:20.920,6.876790364583333,2.873074001736111,7.099582248263889,10.65771484375
5024,00:03:20.960,7.803041811342593,3.0533311631944446,8.333794487847221,12.02199978298611
5025,00:03:21.000,7.026331018518519,2.885715060763889,7.096110026041667,11.09716796875
5026,00:03:21.040,9.931939019097223,4.543782552083333,9.82687717013889,15.425157335069445
5027,00:03:21.080,10.810112847222221,5.035942925347222,10.194200303819445,17.2001953125
5028,00:03:21.120,11.180049189814815,5.362196180555555,11.235731336805555,16.942220052083332
5029,00:03:21.160,12.550455729166666,5.883734809027778,13.364610460069445,18.40302191840278
5030,00:03:21.200,12.336950231481481,6.16552734375,13.717637803819445,17.127685546875
5031,00:03:21.240,12.207727502893519,5.669677734375,13.624186197916666,17.32931857638889
5032,00:03:21.280,10.501274956597221,5.330213758680555,12.037462022569445,14.136149088541666
5033,00:03:21.320,10.005787037037036,5.499294704861111,11.408989800347221,13.109076605902779
5034,00:03:21.360,10.188404224537038,5.478244357638889,11.017198350694445,14.069769965277779
5035,00:03:21.400,10.363416883680555,5.977945963541667,10.562120225694445,14.550184461805555
5036,00:03:21.440,11.06126121238426,6.413275824652778,11.125895182291666,15.644612630208334
5037,00:03:21.480,13.36964699074074,8.378960503472221,14.039143880208334,17.690836588541668
